x_c,y_c,Ri,rho,u,v,p,T
-0.000308915,0.00107227,0,0.116124,208.331,0,10000,300
-0.000284777,0.00107893,0,0.116124,208.331,0,10000,300
-0.000260496,0.00108504,0,0.116124,208.331,0,10000,300
-0.000236085,0.00109062,0,0.116124,208.331,0,10000,300
-0.000211554,0.00109564,0,0.116124,208.331,0,10000,300
-0.000186916,0.00110011,0,0.116124,208.331,0,10000,300
-0.000162185,0.00110403,0,0.116124,208.331,0,10000,300
-0.000137372,0.00110739,0,0.116124,208.331,0,10000,300
-0.00011249,0.00111019,0,0.116124,208.331,0,10000,300
-8.75507e-05,0.00111244,0,0.116124,208.331,0,10000,300
-6.25678e-05,0.00111412,0,0.116124,208.331,0,10000,300
-3.75533e-05,0.00111524,0,0.116124,208.331,0,10000,300
-1.25199e-05,0.00111581,0,0.116124,208.331,0,10000,300
-0.000929601,1.04306e-05,0,0.116124,208.331,0,10000,300
-0.000929133,3.12864e-05,0,0.116124,208.331,0,10000,300
-0.000928198,5.21265e-05,0,0.116124,208.331,0,10000,300
-0.000926793,7.29403e-05,0,0.116124,208.331,0,10000,300
-0.000924923,9.37173e-05,0,0.116124,208.331,0,10000,300
-0.000922589,0.000114447,0,0.116124,208.331,0,10000,300
-0.000919789,0.00013512,0,0.116124,208.331,0,10000,300
-0.000916525,0.000155724,0,0.116124,208.331,0,10000,300
-0.0009128,0.00017625,0,0.116124,208.331,0,10000,300
-0.000908615,0.000196687,0,0.116124,208.331,0,10000,300
-0.000903973,0.000217024,0,0.116124,208.331,0,10000,300
-0.000898876,0.000237253,0,0.116124,208.331,0,10000,300
-0.000893326,0.000257363,0,0.116124,208.331,0,10000,300
-0.000887327,0.000277342,0,0.116124,208.331,0,10000,300
-0.00088088,0.000297183,0,0.116124,208.331,0,10000,300
-0.00087399,0.000316873,0,0.116124,208.331,0,10000,300
-0.00086666,0.000336404,0,0.116124,208.331,0,10000,300
-0.000858894,0.000355766,0,0.116124,208.331,0,10000,300
-0.000850695,0.000374948,0,0.116124,208.331,0,10000,300
-0.000842067,0.000393941,0,0.116124,208.331,0,10000,300
-0.000833016,0.000412737,0,0.116124,208.331,0,10000,300
-0.000823545,0.000431324,0,0.116124,208.331,0,10000,300
-0.00081366,0.000449694,0,0.116124,208.331,0,10000,300
-0.000803365,0.000467838,0,0.116124,208.331,0,10000,300
-0.000792665,0.000485746,0,0.116124,208.331,0,10000,300
-0.000781566,0.00050341,0,0.116124,208.331,0,10000,300
-0.000770074,0.00052082,0,0.116124,208.331,0,10000,300
-0.000758194,0.000537968,0,0.116124,208.331,0,10000,300
-0.000745932,0.000554845,0,0.116124,208.331,0,10000,300
-0.000733295,0.000571442,0,0.116124,208.331,0,10000,300
-0.000720288,0.000587752,0,0.116124,208.331,0,10000,300
-0.000706919,0.000603766,0,0.116124,208.331,0,10000,300
-0.000693194,0.000619476,0,0.116124,208.331,0,10000,300
-0.000679119,0.000634874,0,0.116124,208.331,0,10000,300
-0.000664703,0.000649952,0,0.116124,208.331,0,10000,300
-0.000649952,0.000664703,0,0.116124,208.331,0,10000,300
-0.000634874,0.000679119,0,0.116124,208.331,0,10000,300
-0.000619476,0.000693194,0,0.116124,208.331,0,10000,300
-0.000603766,0.000706919,0,0.116124,208.331,0,10000,300
-0.000587752,0.000720288,0,0.116124,208.331,0,10000,300
-0.000571442,0.000733295,0,0.116124,208.331,0,10000,300
-0.000554845,0.000745932,0,0.116124,208.331,0,10000,300
-0.000537968,0.000758194,0,0.116124,208.331,0,10000,300
-0.00052082,0.000770074,0,0.116124,208.331,0,10000,300
-0.00050341,0.000781566,0,0.116124,208.331,0,10000,300
-0.000485746,0.000792665,0,0.116124,208.331,0,10000,300
-0.000467838,0.000803365,0,0.116124,208.331,0,10000,300
-0.000449694,0.00081366,0,0.116124,208.331,0,10000,300
-0.000431324,0.000823545,0,0.116124,208.331,0,10000,300
-0.000412736,0.000833016,0,0.116124,208.331,0,10000,300
-0.000393941,0.000842067,0,0.116124,208.331,0,10000,300
-0.000374948,0.000850695,0,0.116124,208.331,0,10000,300
-0.000355765,0.000858894,0,0.116124,208.331,0,10000,300
-0.000336404,0.00086666,0,0.116124,208.331,0,10000,300
-0.000316873,0.00087399,0,0.116124,208.331,0,10000,300
-0.000297183,0.00088088,0,0.116124,208.331,0,10000,300
-0.000277342,0.000887327,0,0.116124,208.331,0,10000,300
-0.000257363,0.000893326,0,0.116124,208.331,0,10000,300
-0.000237253,0.000898876,0,0.116124,208.331,0,10000,300
-0.000217024,0.000903973,0,0.116124,208.331,0,10000,300
-0.000196687,0.000908616,0,0.116124,208.331,0,10000,300
-0.00017625,0.0009128,0,0.116124,208.331,0,10000,300
-0.000155724,0.000916525,0,0.116124,208.331,0,10000,300
-0.000135119,0.000919788,0,0.116124,208.331,0,10000,300
-0.000114447,0.000922589,0,0.116124,208.331,0,10000,300
-9.37173e-05,0.000924923,0,0.116124,208.331,0,10000,300
-7.29403e-05,0.000926793,0,0.116124,208.331,0,10000,300
-5.21264e-05,0.000928198,0,0.116124,208.331,0,10000,300
-3.12864e-05,0.000929133,0,0.116124,208.331,0,10000,300
-1.04305e-05,0.000929601,0,0.116124,208.331,0,10000,300
-0.000774429,8.68945e-06,0,0.116124,208.331,0,10000,300
-0.000774039,2.60639e-05,0,0.116124,208.331,0,10000,300
-0.000773259,4.34253e-05,0,0.116124,208.331,0,10000,300
-0.00077209,6.07648e-05,0,0.116124,208.331,0,10000,300
-0.000770532,7.80737e-05,0,0.116124,208.331,0,10000,300
-0.000768586,9.53433e-05,0,0.116124,208.331,0,10000,300
-0.000766254,0.000112565,0,0.116124,208.331,0,10000,300
-0.000763535,0.00012973,0,0.116124,208.331,0,10000,300
-0.000760432,0.00014683,0,0.116124,208.331,0,10000,300
-0.000756946,0.000163855,0,0.116124,208.331,0,10000,300
-0.000753079,0.000180798,0,0.116124,208.331,0,10000,300
-0.000748832,0.00019765,0,0.116124,208.331,0,10000,300
-0.000744209,0.000214403,0,0.116124,208.331,0,10000,300
-0.000739211,0.000231048,0,0.116124,208.331,0,10000,300
-0.00073384,0.000247575,0,0.116124,208.331,0,10000,300
-0.0007281,0.000263979,0,0.116124,208.331,0,10000,300
-0.000721994,0.00028025,0,0.116124,208.331,0,10000,300
-0.000715524,0.00029638,0,0.116124,208.331,0,10000,300
-0.000708694,0.00031236,0,0.116124,208.331,0,10000,300
-0.000701507,0.000328183,0,0.116124,208.331,0,10000,300
-0.000693966,0.000343841,0,0.116124,208.331,0,10000,300
-0.000686076,0.000359326,0,0.116124,208.331,0,10000,300
-0.000677841,0.000374629,0,0.116124,208.331,0,10000,300
-0.000669265,0.000389744,0,0.116124,208.331,0,10000,300
-0.000660351,0.000404663,0,0.116124,208.331,0,10000,300
-0.000651105,0.000419379,0,0.116124,208.331,0,10000,300
-0.000641531,0.000433882,0,0.116124,208.331,0,10000,300
-0.000631634,0.000448168,0,0.116124,208.331,0,10000,300
-0.000621419,0.000462228,0,0.116124,208.331,0,10000,300
-0.00061089,0.000476055,0,0.116124,208.331,0,10000,300
-0.000600055,0.000489642,0,0.116124,208.331,0,10000,300
-0.000588917,0.000502983,0,0.116124,208.331,0,10000,300
-0.000577483,0.000516071,0,0.116124,208.331,0,10000,300
-0.000565758,0.000528898,0,0.116124,208.331,0,10000,300
-0.000553748,0.000541459,0,0.116124,208.331,0,10000,300
-0.000541459,0.000553748,0,0.116124,208.331,0,10000,300
-0.000528898,0.000565758,0,0.116124,208.331,0,10000,300
-0.000516071,0.000577483,0,0.116124,208.331,0,10000,300
-0.000502983,0.000588917,0,0.116124,208.331,0,10000,300
-0.000489642,0.000600055,0,0.116124,208.331,0,10000,300
-0.000476055,0.00061089,0,0.116124,208.331,0,10000,300
-0.000462228,0.000621419,0,0.116124,208.331,0,10000,300
-0.000448168,0.000631634,0,0.116124,208.331,0,10000,300
-0.000433883,0.000641531,0,0.116124,208.331,0,10000,300
-0.000419379,0.000651105,0,0.116124,208.331,0,10000,300
-0.000404663,0.000660351,0,0.116124,208.331,0,10000,300
-0.000389744,0.000669265,0,0.116124,208.331,0,10000,300
-0.000374629,0.000677841,0,0.116124,208.331,0,10000,300
-0.000359326,0.000686076,0,0.116124,208.331,0,10000,300
-0.000343841,0.000693966,0,0.116124,208.331,0,10000,300
-0.000328183,0.000701507,0,0.116124,208.331,0,10000,300
-0.00031236,0.000708694,0,0.116124,208.331,0,10000,300
-0.00029638,0.000715524,0,0.116124,208.331,0,10000,300
-0.00028025,0.000721994,0,0.116124,208.331,0,10000,300
-0.000263979,0.0007281,0,0.116124,208.331,0,10000,300
-0.000247575,0.00073384,0,0.116124,208.331,0,10000,300
-0.000231047,0.000739211,0,0.116124,208.331,0,10000,300
-0.000214403,0.000744209,0,0.116124,208.331,0,10000,300
-0.00019765,0.000748833,0,0.116124,208.331,0,10000,300
-0.000180798,0.000753079,0,0.116124,208.331,0,10000,300
-0.000163855,0.000756946,0,0.116124,208.331,0,10000,300
-0.000146829,0.000760432,0,0.116124,208.331,0,10000,300
-0.00012973,0.000763535,0,0.116124,208.331,0,10000,300
-0.000112565,0.000766254,0,0.116124,208.331,0,10000,300
-9.53433e-05,0.000768586,0,0.116124,208.331,0,10000,300
-7.80737e-05,0.000770533,0,0.116124,208.331,0,10000,300
-6.07648e-05,0.00077209,0,0.116124,208.331,0,10000,300
-4.34253e-05,0.000773259,0,0.116124,208.331,0,10000,300
-2.6064e-05,0.000774039,0,0.116124,208.331,0,10000,300
-8.68945e-06,0.000774429,0,0.116124,208.331,0,10000,300
-0.000645119,7.23853e-06,0,0.116124,208.331,0,10000,300
-0.000644794,2.17119e-05,0,0.116124,208.331,0,10000,300
-0.000644144,3.61744e-05,0,0.116124,208.331,0,10000,300
-0.000643171,5.06186e-05,0,0.116124,208.331,0,10000,300
-0.000641873,6.50374e-05,0,0.116124,208.331,0,10000,300
-0.000640252,7.94234e-05,0,0.116124,208.331,0,10000,300
-0.000638308,9.37693e-05,0,0.116124,208.331,0,10000,300
-0.000636043,0.000108068,0,0.116124,208.331,0,10000,300
-0.000633458,0.000122312,0,0.116124,208.331,0,10000,300
-0.000630554,0.000136495,0,0.116124,208.331,0,10000,300
-0.000627333,0.00015061,0,0.116124,208.331,0,10000,300
-0.000623796,0.000164648,0,0.116124,208.331,0,10000,300
-0.000619945,0.000178603,0,0.116124,208.331,0,10000,300
-0.000615781,0.000192469,0,0.116124,208.331,0,10000,300
-0.000611307,0.000206237,0,0.116124,208.331,0,10000,300
-0.000606526,0.000219901,0,0.116124,208.331,0,10000,300
-0.000601439,0.000233455,0,0.116124,208.331,0,10000,300
-0.00059605,0.000246892,0,0.116124,208.331,0,10000,300
-0.000590359,0.000260204,0,0.116124,208.331,0,10000,300
-0.000584373,0.000273385,0,0.116124,208.331,0,10000,300
-0.000578091,0.000286428,0,0.116124,208.331,0,10000,300
-0.000571519,0.000299327,0,0.116124,208.331,0,10000,300
-0.000564658,0.000312076,0,0.116124,208.331,0,10000,300
-0.000557514,0.000324667,0,0.116124,208.331,0,10000,300
-0.000550089,0.000337095,0,0.116124,208.331,0,10000,300
-0.000542387,0.000349353,0,0.116124,208.331,0,10000,300
-0.000534411,0.000361435,0,0.116124,208.331,0,10000,300
-0.000526167,0.000373335,0,0.116124,208.331,0,10000,300
-0.000517657,0.000385047,0,0.116124,208.331,0,10000,300
-0.000508887,0.000396565,0,0.116124,208.331,0,10000,300
-0.000499861,0.000407884,0,0.116124,208.331,0,10000,300
-0.000490583,0.000418997,0,0.116124,208.331,0,10000,300
-0.000481058,0.0004299,0,0.116124,208.331,0,10000,300
-0.000471291,0.000440585,0,0.116124,208.331,0,10000,300
-0.000461286,0.000451049,0,0.116124,208.331,0,10000,300
-0.000451049,0.000461286,0,0.116124,208.331,0,10000,300
-0.000440586,0.000471291,0,0.116124,208.331,0,10000,300
-0.0004299,0.000481058,0,0.116124,208.331,0,10000,300
-0.000418998,0.000490583,0,0.116124,208.331,0,10000,300
-0.000407884,0.000499861,0,0.116124,208.331,0,10000,300
-0.000396565,0.000508887,0,0.116124,208.331,0,10000,300
-0.000385047,0.000517657,0,0.116124,208.331,0,10000,300
-0.000373335,0.000526167,0,0.116124,208.331,0,10000,300
-0.000361435,0.000534411,0,0.116124,208.331,0,10000,300
-0.000349353,0.000542387,0,0.116124,208.331,0,10000,300
-0.000337095,0.000550089,0,0.116124,208.331,0,10000,300
-0.000324667,0.000557514,0,0.116124,208.331,0,10000,300
-0.000312076,0.000564658,0,0.116124,208.331,0,10000,300
-0.000299327,0.000571519,0,0.116124,208.331,0,10000,300
-0.000286428,0.000578091,0,0.116124,208.331,0,10000,300
-0.000273385,0.000584373,0,0.116124,208.331,0,10000,300
-0.000260204,0.000590359,0,0.116124,208.331,0,10000,300
-0.000246892,0.00059605,0,0.116124,208.331,0,10000,300
-0.000233455,0.000601439,0,0.116124,208.331,0,10000,300
-0.000219901,0.000606526,0,0.116124,208.331,0,10000,300
-0.000206237,0.000611307,0,0.116124,208.331,0,10000,300
-0.000192469,0.000615781,0,0.116124,208.331,0,10000,300
-0.000178603,0.000619944,0,0.116124,208.331,0,10000,300
-0.000164648,0.000623796,0,0.116124,208.331,0,10000,300
-0.000150609,0.000627333,0,0.116124,208.331,0,10000,300
-0.000136495,0.000630555,0,0.116124,208.331,0,10000,300
-0.000122312,0.000633458,0,0.116124,208.331,0,10000,300
-0.000108068,0.000636043,0,0.116124,208.331,0,10000,300
-9.37693e-05,0.000638308,0,0.116124,208.331,0,10000,300
-7.94234e-05,0.000640252,0,0.116124,208.331,0,10000,300
-6.50374e-05,0.000641873,0,0.116124,208.331,0,10000,300
-5.06186e-05,0.00064317,0,0.116124,208.331,0,10000,300
-3.61744e-05,0.000644144,0,0.116124,208.331,0,10000,300
-2.17119e-05,0.000644794,0,0.116124,208.331,0,10000,300
-7.23853e-06,0.000645118,0,0.116124,208.331,0,10000,300
-0.00053736,6.02943e-06,0,0.116124,208.331,0,10000,300
-0.000537089,1.80852e-05,0,0.116124,208.331,0,10000,300
-0.000536549,3.01319e-05,0,0.116124,208.331,0,10000,300
-0.000535737,4.21635e-05,0,0.116124,208.331,0,10000,300
-0.000534656,5.41737e-05,0,0.116124,208.331,0,10000,300
-0.000533306,6.61567e-05,0,0.116124,208.331,0,10000,300
-0.000531688,7.81064e-05,0,0.116124,208.331,0,10000,300
-0.000529801,9.00167e-05,0,0.116124,208.331,0,10000,300
-0.000527648,0.000101882,0,0.116124,208.331,0,10000,300
-0.000525229,0.000113696,0,0.116124,208.331,0,10000,300
-0.000522545,0.000125452,0,0.116124,208.331,0,10000,300
-0.000519599,0.000137145,0,0.116124,208.331,0,10000,300
-0.000516391,0.00014877,0,0.116124,208.331,0,10000,300
-0.000512923,0.000160319,0,0.116124,208.331,0,10000,300
-0.000509196,0.000171788,0,0.116124,208.331,0,10000,300
-0.000505214,0.00018317,0,0.116124,208.331,0,10000,300
-0.000500977,0.00019446,0,0.116124,208.331,0,10000,300
-0.000496487,0.000205652,0,0.116124,208.331,0,10000,300
-0.000491748,0.00021674,0,0.116124,208.331,0,10000,300
-0.000486761,0.000227719,0,0.116124,208.331,0,10000,300
-0.000481529,0.000238584,0,0.116124,208.331,0,10000,300
-0.000476054,0.000249329,0,0.116124,208.331,0,10000,300
-0.000470339,0.000259948,0,0.116124,208.331,0,10000,300
-0.000464388,0.000270436,0,0.116124,208.331,0,10000,300
-0.000458203,0.000280788,0,0.116124,208.331,0,10000,300
-0.000451788,0.000290998,0,0.116124,208.331,0,10000,300
-0.000445145,0.000301062,0,0.116124,208.331,0,10000,300
-0.000438277,0.000310974,0,0.116124,208.331,0,10000,300
-0.000431189,0.00032073,0,0.116124,208.331,0,10000,300
-0.000423884,0.000330325,0,0.116124,208.331,0,10000,300
-0.000416366,0.000339753,0,0.116124,208.331,0,10000,300
-0.000408637,0.000349009,0,0.116124,208.331,0,10000,300
-0.000400703,0.00035809,0,0.116124,208.331,0,10000,300
-0.000392568,0.000366992,0,0.116124,208.331,0,10000,300
-0.000384234,0.000375708,0,0.116124,208.331,0,10000,300
-0.000375708,0.000384234,0,0.116124,208.331,0,10000,300
-0.000366992,0.000392568,0,0.116124,208.331,0,10000,300
-0.00035809,0.000400703,0,0.116124,208.331,0,10000,300
-0.000349009,0.000408637,0,0.116124,208.331,0,10000,300
-0.000339753,0.000416366,0,0.116124,208.331,0,10000,300
-0.000330325,0.000423884,0,0.116124,208.331,0,10000,300
-0.00032073,0.000431189,0,0.116124,208.331,0,10000,300
-0.000310974,0.000438277,0,0.116124,208.331,0,10000,300
-0.000301062,0.000445144,0,0.116124,208.331,0,10000,300
-0.000290998,0.000451788,0,0.116124,208.331,0,10000,300
-0.000280788,0.000458203,0,0.116124,208.331,0,10000,300
-0.000270436,0.000464388,0,0.116124,208.331,0,10000,300
-0.000259948,0.000470339,0,0.116124,208.331,0,10000,300
-0.000249329,0.000476054,0,0.116124,208.331,0,10000,300
-0.000238584,0.000481529,0,0.116124,208.331,0,10000,300
-0.000227719,0.000486761,0,0.116124,208.331,0,10000,300
-0.00021674,0.000491748,0,0.116124,208.331,0,10000,300
-0.000205652,0.000496487,0,0.116124,208.331,0,10000,300
-0.00019446,0.000500977,0,0.116124,208.331,0,10000,300
-0.00018317,0.000505214,0,0.116124,208.331,0,10000,300
-0.000171788,0.000509197,0,0.116124,208.331,0,10000,300
-0.000160319,0.000512923,0,0.116124,208.331,0,10000,300
-0.00014877,0.000516391,0,0.116124,208.331,0,10000,300
-0.000137145,0.000519599,0,0.116124,208.331,0,10000,300
-0.000125452,0.000522545,0,0.116124,208.331,0,10000,300
-0.000113696,0.000525229,0,0.116124,208.331,0,10000,300
-0.000101882,0.000527648,0,0.116124,208.331,0,10000,300
-9.00167e-05,0.000529801,0,0.116124,208.331,0,10000,300
-7.81064e-05,0.000531688,0,0.116124,208.331,0,10000,300
-6.61567e-05,0.000533306,0,0.116124,208.331,0,10000,300
-5.41737e-05,0.000534656,0,0.116124,208.331,0,10000,300
-4.21635e-05,0.000535737,0,0.116124,208.331,0,10000,300
-3.01319e-05,0.000536549,0,0.116124,208.331,0,10000,300
-1.80852e-05,0.000537089,0,0.116124,208.331,0,10000,300
-6.02943e-06,0.00053736,0,0.116124,208.331,0,10000,300
-0.000447561,5.02185e-06,0,0.116124,208.331,0,10000,300
-0.000447335,1.5063e-05,0,0.116124,208.331,0,10000,300
-0.000446885,2.50965e-05,0,0.116124,208.331,0,10000,300
-0.000446209,3.51175e-05,0,0.116124,208.331,0,10000,300
-0.000445309,4.51207e-05,0,0.116124,208.331,0,10000,300
-0.000444185,5.51012e-05,0,0.116124,208.331,0,10000,300
-0.000442837,6.5054e-05,0,0.116124,208.331,0,10000,300
-0.000441265,7.4974e-05,0,0.116124,208.331,0,10000,300
-0.000439472,8.48563e-05,0,0.116124,208.331,0,10000,300
-0.000437457,9.46957e-05,0,0.116124,208.331,0,10000,300
-0.000435222,0.000104488,0,0.116124,208.331,0,10000,300
-0.000432768,0.000114227,0,0.116124,208.331,0,10000,300
-0.000430096,0.000123909,0,0.116124,208.331,0,10000,300
-0.000427208,0.000133528,0,0.116124,208.331,0,10000,300
-0.000424104,0.00014308,0,0.116124,208.331,0,10000,300
-0.000420787,0.00015256,0,0.116124,208.331,0,10000,300
-0.000417258,0.000161963,0,0.116124,208.331,0,10000,300
-0.000413518,0.000171285,0,0.116124,208.331,0,10000,300
-0.000409571,0.00018052,0,0.116124,208.331,0,10000,300
-0.000405417,0.000189665,0,0.116124,208.331,0,10000,300
-0.00040106,0.000198714,0,0.116124,208.331,0,10000,300
-0.0003965,0.000207663,0,0.116124,208.331,0,10000,300
-0.000391741,0.000216507,0,0.116124,208.331,0,10000,300
-0.000386784,0.000225243,0,0.116124,208.331,0,10000,300
-0.000381633,0.000233865,0,0.116124,208.331,0,10000,300
-0.000376289,0.000242369,0,0.116124,208.331,0,10000,300
-0.000370756,0.000250751,0,0.116124,208.331,0,10000,300
-0.000365037,0.000259007,0,0.116124,208.331,0,10000,300
-0.000359133,0.000267133,0,0.116124,208.331,0,10000,300
-0.000353048,0.000275124,0,0.116124,208.331,0,10000,300
-0.000346787,0.000282976,0,0.116124,208.331,0,10000,300
-0.00034035,0.000290686,0,0.116124,208.331,0,10000,300
-0.000333742,0.00029825,0,0.116124,208.331,0,10000,300
-0.000326965,0.000305663,0,0.116124,208.331,0,10000,300
-0.000320024,0.000312922,0,0.116124,208.331,0,10000,300
-0.000312922,0.000320024,0,0.116124,208.331,0,10000,300
-0.000305663,0.000326965,0,0.116124,208.331,0,10000,300
-0.00029825,0.000333741,0,0.116124,208.331,0,10000,300
-0.000290686,0.00034035,0,0.116124,208.331,0,10000,300
-0.000282976,0.000346787,0,0.116124,208.331,0,10000,300
-0.000275124,0.000353049,0,0.116124,208.331,0,10000,300
-0.000267133,0.000359133,0,0.116124,208.331,0,10000,300
-0.000259007,0.000365036,0,0.116124,208.331,0,10000,300
-0.000250751,0.000370756,0,0.116124,208.331,0,10000,300
-0.000242369,0.000376289,0,0.116124,208.331,0,10000,300
-0.000233865,0.000381633,0,0.116124,208.331,0,10000,300
-0.000225243,0.000386784,0,0.116124,208.331,0,10000,300
-0.000216508,0.000391741,0,0.116124,208.331,0,10000,300
-0.000207663,0.0003965,0,0.116124,208.331,0,10000,300
-0.000198714,0.00040106,0,0.116124,208.331,0,10000,300
-0.000189665,0.000405418,0,0.116124,208.331,0,10000,300
-0.00018052,0.000409571,0,0.116124,208.331,0,10000,300
-0.000171285,0.000413518,0,0.116124,208.331,0,10000,300
-0.000161963,0.000417258,0,0.116124,208.331,0,10000,300
-0.00015256,0.000420787,0,0.116124,208.331,0,10000,300
-0.00014308,0.000424104,0,0.116124,208.331,0,10000,300
-0.000133528,0.000427208,0,0.116124,208.331,0,10000,300
-0.000123909,0.000430096,0,0.116124,208.331,0,10000,300
-0.000114227,0.000432768,0,0.116124,208.331,0,10000,300
-0.000104488,0.000435222,0,0.116124,208.331,0,10000,300
-9.46958e-05,0.000437457,0,0.116124,208.331,0,10000,300
-8.48563e-05,0.000439472,0,0.116124,208.331,0,10000,300
-7.4974e-05,0.000441265,0,0.116124,208.331,0,10000,300
-6.5054e-05,0.000442837,0,0.116124,208.331,0,10000,300
-5.51012e-05,0.000444185,0,0.116124,208.331,0,10000,300
-4.51207e-05,0.000445309,0,0.116124,208.331,0,10000,300
-3.51175e-05,0.000446209,0,0.116124,208.331,0,10000,300
-2.50965e-05,0.000446885,0,0.116124,208.331,0,10000,300
-1.5063e-05,0.000447335,0,0.116124,208.331,0,10000,300
-5.02185e-06,0.000447561,0,0.116124,208.331,0,10000,300
-0.000372729,4.18219e-06,0,0.116124,208.331,0,10000,300
-0.000372541,1.25445e-05,0,0.116124,208.331,0,10000,300
-0.000372166,2.09004e-05,0,0.116124,208.331,0,10000,300
-0.000371603,2.92458e-05,0,0.116124,208.331,0,10000,300
-0.000370853,3.75765e-05,0,0.116124,208.331,0,10000,300
-0.000369917,4.58883e-05,0,0.116124,208.331,0,10000,300
-0.000368794,5.41769e-05,0,0.116124,208.331,0,10000,300
-0.000367486,6.24383e-05,0,0.116124,208.331,0,10000,300
-0.000365992,7.06683e-05,0,0.116124,208.331,0,10000,300
-0.000364314,7.88626e-05,0,0.116124,208.331,0,10000,300
-0.000362453,8.70173e-05,0,0.116124,208.331,0,10000,300
-0.000360409,9.51281e-05,0,0.116124,208.331,0,10000,300
-0.000358184,0.000103191,0,0.116124,208.331,0,10000,300
-0.000355779,0.000111202,0,0.116124,208.331,0,10000,300
-0.000353194,0.000119157,0,0.116124,208.331,0,10000,300
-0.000350431,0.000127052,0,0.116124,208.331,0,10000,300
-0.000347492,0.000134883,0,0.116124,208.331,0,10000,300
-0.000344378,0.000142646,0,0.116124,208.331,0,10000,300
-0.00034109,0.000150338,0,0.116124,208.331,0,10000,300
-0.000337631,0.000157953,0,0.116124,208.331,0,10000,300
-0.000334002,0.000165489,0,0.116124,208.331,0,10000,300
-0.000330205,0.000172942,0,0.116124,208.331,0,10000,300
-0.000326242,0.000180307,0,0.116124,208.331,0,10000,300
-0.000322114,0.000187582,0,0.116124,208.331,0,10000,300
-0.000317824,0.000194763,0,0.116124,208.331,0,10000,300
-0.000313373,0.000201845,0,0.116124,208.331,0,10000,300
-0.000308766,0.000208826,0,0.116124,208.331,0,10000,300
-0.000304002,0.000215701,0,0.116124,208.331,0,10000,300
-0.000299086,0.000222468,0,0.116124,208.331,0,10000,300
-0.000294019,0.000229122,0,0.116124,208.331,0,10000,300
-0.000288804,0.000235662,0,0.116124,208.331,0,10000,300
-0.000283443,0.000242083,0,0.116124,208.331,0,10000,300
-0.00027794,0.000248382,0,0.116124,208.331,0,10000,300
-0.000272297,0.000254556,0,0.116124,208.331,0,10000,300
-0.000266516,0.000260602,0,0.116124,208.331,0,10000,300
-0.000260602,0.000266516,0,0.116124,208.331,0,10000,300
-0.000254556,0.000272297,0,0.116124,208.331,0,10000,300
-0.000248382,0.00027794,0,0.116124,208.331,0,10000,300
-0.000242083,0.000283443,0,0.116124,208.331,0,10000,300
-0.000235662,0.000288804,0,0.116124,208.331,0,10000,300
-0.000229122,0.000294019,0,0.116124,208.331,0,10000,300
-0.000222468,0.000299086,0,0.116124,208.331,0,10000,300
-0.000215701,0.000304002,0,0.116124,208.331,0,10000,300
-0.000208826,0.000308766,0,0.116124,208.331,0,10000,300
-0.000201845,0.000313373,0,0.116124,208.331,0,10000,300
-0.000194763,0.000317824,0,0.116124,208.331,0,10000,300
-0.000187582,0.000322114,0,0.116124,208.331,0,10000,300
-0.000180307,0.000326242,0,0.116124,208.331,0,10000,300
-0.000172942,0.000330205,0,0.116124,208.331,0,10000,300
-0.000165489,0.000334002,0,0.116124,208.331,0,10000,300
-0.000157953,0.000337631,0,0.116124,208.331,0,10000,300
-0.000150338,0.000341091,0,0.116124,208.331,0,10000,300
-0.000142646,0.000344378,0,0.116124,208.331,0,10000,300
-0.000134883,0.000347492,0,0.116124,208.331,0,10000,300
-0.000127052,0.000350431,0,0.116124,208.331,0,10000,300
-0.000119157,0.000353194,0,0.116124,208.331,0,10000,300
-0.000111202,0.000355779,0,0.116124,208.331,0,10000,300
-0.000103191,0.000358184,0,0.116124,208.331,0,10000,300
-9.5128e-05,0.000360409,0,0.116124,208.331,0,10000,300
-8.70173e-05,0.000362453,0,0.116124,208.331,0,10000,300
-7.88626e-05,0.000364314,0,0.116124,208.331,0,10000,300
-7.06683e-05,0.000365992,0,0.116124,208.331,0,10000,300
-6.24383e-05,0.000367486,0,0.116124,208.331,0,10000,300
-5.41769e-05,0.000368794,0,0.116124,208.331,0,10000,300
-4.58883e-05,0.000369917,0,0.116124,208.331,0,10000,300
-3.75765e-05,0.000370853,0,0.116124,208.331,0,10000,300
-2.92458e-05,0.000371603,0,0.116124,208.331,0,10000,300
-2.09004e-05,0.000372166,0,0.116124,208.331,0,10000,300
-1.25445e-05,0.000372541,0,0.116124,208.331,0,10000,300
-4.18219e-06,0.000372729,0,0.116124,208.331,0,10000,300
-0.000310368,3.48248e-06,0,0.116124,208.331,0,10000,300
-0.000310212,1.04457e-05,0,0.116124,208.331,0,10000,300
-0.0003099,1.74036e-05,0,0.116124,208.331,0,10000,300
-0.000309431,2.43528e-05,0,0.116124,208.331,0,10000,300
-0.000308807,3.12897e-05,0,0.116124,208.331,0,10000,300
-0.000308027,3.82108e-05,0,0.116124,208.331,0,10000,300
-0.000307092,4.51127e-05,0,0.116124,208.331,0,10000,300
-0.000306003,5.19919e-05,0,0.116124,208.331,0,10000,300
-0.000304759,5.88449e-05,0,0.116124,208.331,0,10000,300
-0.000303362,6.56683e-05,0,0.116124,208.331,0,10000,300
