x,y,index
-0.00328816,0.00287278,1878
-0.00322287,0.00294583,1879
-0.00315596,0.00301741,1880
-0.00308746,0.00308746,1881
-0.00301741,0.00315596,1882
-0.00294583,0.00322287,1883
-0.00287278,0.00328816,1884
-0.00279827,0.00335179,1885
-0.00272236,0.00341373,1886
-0.00264508,0.00347396,1887
-0.00256646,0.00353243,1888
-0.00248656,0.00358913,1889
-0.0024054,0.00364402,1890
-0.00232303,0.00369708,1891
-0.00223949,0.00374827,1892
-0.00215482,0.00379757,1893
-0.00206907,0.00384497,1894
-0.00198227,0.00389043,1895
-0.00189448,0.00393393,1896
-0.00180573,0.00397544,1897
-0.00171608,0.00401496,1898
-0.00162556,0.00405245,1899
-0.00153422,0.00408791,1900
-0.00144211,0.0041213,1901
-0.00134927,0.00415262,1902
-0.00125575,0.00418185,1903
-0.0011616,0.00420898,1904
-0.00106687,0.00423398,1905
-0.000971599,0.00425685,1906
-0.000875839,0.00427758,1907
-0.000779638,0.00429616,1908
-0.000683044,0.00431257,1909
-0.000586106,0.00432681,1910
-0.000488874,0.00433887,1911
-0.000391395,0.00434875,1912
-0.000293719,0.00435644,1913
-0.000195895,0.00436193,1914
-9.79719e-05,0.00436523,1915
-0,0.00436633,1916
-0.00363837,2.22786e-19,1917
-0.00363745,8.16379e-05,1918
-0.0036347,0.000163235,1919
-0.00363013,0.000244749,1920
-0.00362372,0.000326141,1921
-0.00361549,0.000407368,1922
-0.00360544,0.00048839,1923
-0.00359357,0.000569166,1924
-0.0035799,0.000649656,1925
-0.00356442,0.000729818,1926
-0.00354715,0.000809613,1927
-0.00352809,0.000889,1928
-0.00350725,0.00096794,1929
-0.00348465,0.00104639,1930
-0.00346029,0.00112432,1931
-0.00343419,0.00120168,1932
-0.00340637,0.00127843,1933
-0.00337682,0.00135454,1934
-0.00334558,0.00142997,1935
-0.00331265,0.00150468,1936
-0.00327806,0.00157863,1937
-0.00324181,0.00165178,1938
-0.00320393,0.00172411,1939
-0.00316444,0.00179556,1940
-0.00312335,0.00186612,1941
-0.00308069,0.00193573,1942
-0.00303648,0.00200437,1943
-0.00299075,0.00207199,1944
-0.0029435,0.00213858,1945
-0.00289477,0.00220409,1946
-0.00284459,0.00226849,1947
-0.00279297,0.00233174,1948
-0.00273995,0.00239382,1949
-0.00268555,0.0024547,1950
-0.00262979,0.00251434,1951
-0.00257271,0.00257271,1952
-0.00251434,0.00262979,1953
-0.0024547,0.00268555,1954
-0.00239382,0.00273995,1955
-0.00233174,0.00279297,1956
-0.00226849,0.00284459,1957
-0.00220409,0.00289477,1958
-0.00213858,0.0029435,1959
-0.00207199,0.00299075,1960
-0.00200437,0.00303648,1961
-0.00193573,0.00308069,1962
-0.00186612,0.00312335,1963
-0.00179556,0.00316444,1964
-0.00172411,0.00320393,1965
-0.00165178,0.00324181,1966
-0.00157863,0.00327806,1967
-0.00150468,0.00331265,1968
-0.00142997,0.00334558,1969
-0.00135454,0.00337682,1970
-0.00127843,0.00340637,1971
-0.00120168,0.00343419,1972
-0.00112432,0.00346029,1973
-0.00104639,0.00348465,1974
-0.00096794,0.00350725,1975
-0.000889,0.00352809,1976
-0.000809613,0.00354715,1977
-0.000729818,0.00356442,1978
-0.000649656,0.0035799,1979
-0.000569166,0.00359357,1980
-0.00048839,0.00360544,1981
-0.000407368,0.00361549,1982
-0.000326141,0.00362372,1983
-0.000244749,0.00363013,1984
-0.000163235,0.0036347,1985
-8.16379e-05,0.00363745,1986
-0,0.00363837,1987
-0.00303173,1.8564e-19,1988
-0.00303097,6.80262e-05,1989
-0.00302868,0.000136018,1990
-0.00302487,0.000203942,1991
-0.00301953,0.000271763,1992
-0.00301267,0.000339447,1993
-0.0030043,0.00040696,1994
-0.00299441,0.000474268,1995
-0.00298301,0.000541337,1996
-0.00297012,0.000608134,1997
-0.00295572,0.000674624,1998
-0.00293984,0.000740775,1999
-0.00292248,0.000806553,2000
-0.00290365,0.000871925,2001
-0.00288335,0.000936857,2002
-0.0028616,0.00100132,2003
-0.00283842,0.00106528,2004
-0.0028138,0.0011287,2005
-0.00278776,0.00119155,2006
-0.00276033,0.0012538,2007
-0.0027315,0.00131542,2008
-0.00270129,0.00137638,2009
-0.00266973,0.00143664,2010
-0.00263682,0.00149619,2011
-0.00260259,0.00155497,2012
-0.00256704,0.00161298,2013
-0.0025302,0.00167017,2014
-0.00249209,0.00172653,2015
-0.00245272,0.00178201,2016
-0.00241212,0.00183659,2017
-0.00237031,0.00189026,2018
-0.00232729,0.00194296,2019
-0.00228311,0.0019947,2020
-0.00223778,0.00204542,2021
-0.00219132,0.00209512,2022
-0.00214376,0.00214376,2023
-0.00209512,0.00219132,2024
-0.00204542,0.00223778,2025
-0.0019947,0.00228311,2026
-0.00194296,0.00232729,2027
-0.00189026,0.00237031,2028
-0.00183659,0.00241212,2029
-0.00178201,0.00245272,2030
-0.00172653,0.00249209,2031
-0.00167017,0.0025302,2032
-0.00161298,0.00256704,2033
-0.00155497,0.00260259,2034
-0.00149619,0.00263682,2035
-0.00143664,0.00266973,2036
-0.00137638,0.00270129,2037
-0.00131542,0.0027315,2038
-0.0012538,0.00276033,2039
-0.00119155,0.00278776,2040
-0.0011287,0.0028138,2041
-0.00106528,0.00283842,2042
-0.00100132,0.0028616,2043
-0.000936857,0.00288335,2044
-0.000871925,0.00290365,2045
-0.000806553,0.00292248,2046
-0.000740775,0.00293984,2047
-0.000674624,0.00295572,2048
-0.000608134,0.00297012,2049
-0.000541337,0.00298301,2050
-0.000474268,0.00299441,2051
-0.00040696,0.0030043,2052
-0.000339447,0.00301267,2053
-0.000271763,0.00301953,2054
-0.000203942,0.00302487,2055
-0.000136018,0.00302868,2056
-6.80262e-05,0.00303097,2057
-0,0.00303173,2058
-0.00252621,1.54686e-19,2059
-0.00252557,5.66832e-05,2060
-0.00252366,0.000113338,2061
-0.00252048,0.000169935,2062
-0.00251604,0.000226447,2063
-0.00251032,0.000282845,2064
-0.00250334,0.000339101,2065
-0.0024951,0.000395186,2066
-0.00248561,0.000451072,2067
-0.00247486,0.00050673,2068
-0.00246287,0.000562134,2069
-0.00244964,0.000617254,2070
-0.00243517,0.000672064,2071
-0.00241948,0.000726535,2072
-0.00240256,0.000780641,2073
-0.00238444,0.000834353,2074
-0.00236512,0.000887645,2075
-0.00234461,0.000940491,2076
-0.00232292,0.000992862,2077
-0.00230005,0.00104473,2078
-0.00227603,0.00109608,2079
-0.00225087,0.00114687,2080
-0.00222457,0.00119709,2081
-0.00219715,0.0012467,2082
-0.00216862,0.00129569,2083
-0.002139,0.00134402,2084
-0.0021083,0.00139168,2085
-0.00207655,0.00143864,2086
-0.00204374,0.00148487,2087
-0.00200991,0.00153035,2088
-0.00197507,0.00157506,2089
-0.00193923,0.00161898,2090
-0.00190241,0.00166209,2091
-0.00186464,0.00170436,2092
-0.00182593,0.00174577,2093
-0.0017863,0.0017863,2094
-0.00174577,0.00182593,2095
-0.00170436,0.00186464,2096
-0.00166209,0.00190241,2097
-0.00161898,0.00193923,2098
-0.00157506,0.00197507,2099
-0.00153035,0.00200991,2100
-0.00148487,0.00204374,2101
-0.00143864,0.00207655,2102
-0.00139168,0.0021083,2103
-0.00134402,0.002139,2104
-0.00129569,0.00216862,2105
-0.0012467,0.00219715,2106
-0.00119709,0.00222457,2107
-0.00114687,0.00225087,2108
-0.00109608,0.00227603,2109
-0.00104473,0.00230005,2110
-0.000992862,0.00232292,2111
-0.000940491,0.00234461,2112
-0.000887645,0.00236512,2113
-0.000834353,0.00238444,2114
-0.000780641,0.00240256,2115
-0.000726535,0.00241948,2116
-0.000672064,0.00243517,2117
-0.000617254,0.00244964,2118
-0.000562134,0.00246287,2119
-0.00050673,0.00247486,2120
-0.000451072,0.00248561,2121
-0.000395186,0.0024951,2122
-0.000339101,0.00250334,2123
-0.000282845,0.00251032,2124
-0.000226447,0.00251604,2125
-0.000169935,0.00252048,2126
-0.000113338,0.00252366,2127
-5.66832e-05,0.00252557,2128
-0,0.00252621,2129
-0.00210493,1.2889e-19,2130
-0.0021044,4.72306e-05,2131
-0.00210281,9.44375e-05,2132
-0.00210017,0.000141597,2133
-0.00209646,0.000188685,2134
-0.0020917,0.000235678,2135
-0.00208588,0.000282552,2136
-0.00207902,0.000329284,2137
-0.00207111,0.00037585,2138
-0.00206215,0.000422227,2139
-0.00205216,0.000468392,2140
-0.00204113,0.00051432,2141
-0.00202908,0.00055999,2142
-0.002016,0.000605377,2143
-0.00200191,0.00065046,2144
-0.00198681,0.000695215,2145
-0.00197071,0.00073962,2146
-0.00195362,0.000783653,2147
-0.00193554,0.000827291,2148
-0.00191649,0.000870513,2149
-0.00189648,0.000913296,2150
-0.00187551,0.00095562,2151
-0.00185359,0.000997462,2152
-0.00183075,0.0010388,2153
-0.00180698,0.00107962,2154
-0.0017823,0.00111989,2155
-0.00175672,0.0011596,2156
-0.00173026,0.00119873,2157
-0.00170293,0.00123725,2158
-0.00167474,0.00127515,2159
-0.0016457,0.0013124,2160
-0.00161584,0.001349,2161
-0.00158517,0.00138492,2162
-0.00155369,0.00142014,2163
-0.00152143,0.00145464,2164
-0.00148841,0.00148841,2165
-0.00145464,0.00152143,2166
-0.00142014,0.00155369,2167
-0.00138492,0.00158517,2168
-0.001349,0.00161584,2169
-0.0013124,0.0016457,2170
-0.00127515,0.00167474,2171
-0.00123725,0.00170293,2172
-0.00119873,0.00173026,2173
-0.0011596,0.00175672,2174
-0.00111989,0.0017823,2175
-0.00107962,0.00180698,2176
-0.0010388,0.00183075,2177
-0.000997462,0.00185359,2178
-0.00095562,0.00187551,2179
-0.000913296,0.00189648,2180
-0.000870513,0.00191649,2181
-0.000827291,0.00193554,2182
-0.000783653,0.00195362,2183
-0.00073962,0.00197071,2184
-0.000695215,0.00198681,2185
-0.00065046,0.00200191,2186
-0.000605377,0.002016,2187
-0.00055999,0.00202908,2188
-0.00051432,0.00204113,2189
-0.000468392,0.00205216,2190
-0.000422227,0.00206215,2191
-0.00037585,0.00207111,2192
-0.000329284,0.00207902,2193
-0.000282552,0.00208588,2194
-0.000235678,0.0020917,2195
-0.000188685,0.00209646,2196
-0.000141597,0.00210017,2197
-9.44375e-05,0.00210281,2198
-4.72306e-05,0.0021044,2199
-0,0.00210493,2200
-0.00175387,1.07394e-19,2201
-0.00175343,3.93535e-05,2202
-0.00175211,7.86872e-05,2203
-0.0017499,0.000117981,2204
-0.00174681,0.000157216,2205
-0.00174284,0.000196371,2206
-0.001738,0.000235428,2207
-0.00173228,0.000274366,2208
-0.00172569,0.000313166,2209
-0.00171823,0.000351808,2210
-0.0017099,0.000390273,2211
-0.00170071,0.000428542,2212
-0.00169067,0.000466595,2213
-0.00167977,0.000504412,2214
-0.00166803,0.000541976,2215
-0.00165545,0.000579267,2216
-0.00164204,0.000616266,2217
-0.00162779,0.000652955,2218
-0.00161273,0.000689316,2219
-0.00159686,0.000725329,2220
-0.00158018,0.000760977,2221
-0.00156271,0.000796241,2222
-0.00154445,0.000831105,2223
-0.00152541,0.00086555,2224
-0.00150561,0.00089956,2225
-0.00148505,0.000933116,2226
-0.00146373,0.000966203,2227
-0.00144169,0.000998803,2228
-0.00141891,0.0010309,2229
-0.00139542,0.00106248,2230
-0.00137123,0.00109352,2231
-0.00134635,0.00112401,2232
-0.00132079,0.00115394,2233
-0.00129457,0.00118329,2234
-0.00126769,0.00121204,2235
-0.00124017,0.00124017,2236
-0.00121204,0.00126769,2237
-0.00118329,0.00129457,2238
-0.00115394,0.00132079,2239
-0.00112401,0.00134635,2240
-0.00109352,0.00137123,2241
-0.00106248,0.00139542,2242
-0.0010309,0.00141891,2243
-0.000998803,0.00144169,2244
-0.000966203,0.00146373,2245
-0.000933116,0.00148505,2246
-0.00089956,0.00150561,2247
-0.00086555,0.00152541,2248
-0.000831105,0.00154445,2249
-0.000796241,0.00156271,2250
-0.000760977,0.00158018,2251
-0.000725329,0.00159686,2252
-0.000689316,0.00161273,2253
-0.000652955,0.00162779,2254
-0.000616266,0.00164204,2255
-0.000579267,0.00165545,2256
-0.000541976,0.00166803,2257
-0.000504412,0.00167977,2258
-0.000466595,0.00169067,2259
-0.000428542,0.00170071,2260
-0.000390273,0.0017099,2261
-0.000351808,0.00171823,2262
-0.000313166,0.00172569,2263
-0.000274366,0.00173228,2264
-0.000235428,0.001738,2265
-0.000196371,0.00174284,2266
-0.000157216,0.00174681,2267
-0.000117981,0.0017499,2268
-7.86872e-05,0.00175211,2269
-3.93535e-05,0.00175343,2270
-0,0.00175387,2271
-0.00146132,8.94801e-20,2272
-0.00146095,3.27892e-05,2273
-0.00145985,6.55619e-05,2274
-0.00145801,9.83016e-05,2275
-0.00145544,0.000130992,2276
-0.00145213,0.000163616,2277
-0.0014481,0.000196158,2278
-0.00144333,0.000228601,2279
-0.00143784,0.000260929,2280
-0.00143162,0.000293126,2281
-0.00142468,0.000325175,2282
-0.00141703,0.00035706,2283
-0.00140866,0.000388765,2284
-0.00139958,0.000420275,2285
-0.0013898,0.000451573,2286
-0.00137932,0.000482644,2287
-0.00136814,0.000513471,2288
-0.00135627,0.000544041,2289
-0.00134373,0.000574336,2290
-0.0013305,0.000604342,2291
-0.0013166,0.000634043,2292
-0.00130205,0.000663426,2293
-0.00128683,0.000692474,2294
-0.00127097,0.000721174,2295
-0.00125447,0.000749511,2296
-0.00123734,0.00077747,2297
-0.00121958,0.000805037,2298
-0.00120121,0.0008322,2299
-0.00118223,0.000858943,2300
-0.00116266,0.000885254,2301
-0.00114251,0.000911119,2302
-0.00112178,0.000936525,2303
-0.00110048,0.00096146,2304
-0.00107863,0.00098591,2305
-0.00105624,0.00100986,2306
-0.00103331,0.00103331,2307
-0.00100986,0.00105624,2308
-0.00098591,0.00107863,2309
-0.00096146,0.00110048,2310
-0.000936525,0.00112178,2311
-0.000911119,0.00114251,2312
-0.000885254,0.00116266,2313
-0.000858943,0.00118223,2314
-0.0008322,0.00120121,2315
-0.000805037,0.00121958,2316
-0.00077747,0.00123734,2317
-0.000749511,0.00125447,2318
-0.000721174,0.00127097,2319
-0.000692474,0.00128683,2320
-0.000663426,0.00130205,2321
-0.000634043,0.0013166,2322
-0.000604342,0.0013305,2323
-0.000574336,0.00134373,2324
-0.000544041,0.00135627,2325
-0.000513471,0.00136814,2326
-0.000482644,0.00137932,2327
-0.000451573,0.0013898,2328
-0.000420275,0.00139958,2329
-0.000388765,0.00140866,2330
-0.00035706,0.00141703,2331
-0.000325175,0.00142468,2332
-0.000293126,0.00143162,2333
-0.000260929,0.00143784,2334
-0.000228601,0.00144333,2335
-0.000196158,0.0014481,2336
-0.000163616,0.00145213,2337
-0.000130992,0.00145544,2338
-9.83016e-05,0.00145801,2339
-6.55619e-05,0.00145985,2340
-3.27892e-05,0.00146095,2341
-0,0.00146132,2342
-0.00121753,7.45521e-20,2343
-0.00121722,2.7319e-05,2344
-0.0012163,5.46242e-05,2345
-0.00121477,8.19019e-05,2346
-0.00121263,0.000109138,2347
-0.00120987,0.00013632,2348
-0.00120651,0.000163433,2349
-0.00120254,0.000190463,2350
-0.00119796,0.000217398,2351
-0.00119278,0.000244223,2352
-0.001187,0.000270926,2353
-0.00118062,0.000297491,2354
-0.00117365,0.000323908,2355
-0.00116609,0.00035016,2356
-0.00115794,0.000376237,2357
-0.00114921,0.000402124,2358
-0.00113989,0.000427809,2359
-0.00113001,0.000453278,2360
-0.00111955,0.000478519,2361
-0.00110853,0.000503519,2362
-0.00109696,0.000528266,2363
-0.00108483,0.000552746,2364
-0.00107215,0.000576949,2365
-0.00105893,0.00060086,2366
-0.00104519,0.00062447,2367
-0.00103091,0.000647764,2368
-0.00101612,0.000670733,2369
-0.00100081,0.000693364,2370
-0.000985001,0.000715645,2371
-0.000968696,0.000737567,2372
-0.000951902,0.000759117,2373
-0.00093463,0.000780284,2374
-0.000916886,0.000801059,2375
-0.000898681,0.000821431,2376
-0.000880024,0.000841389,2377
-0.000860923,0.000860923,2378
-0.000841389,0.000880024,2379
-0.000821431,0.000898681,2380
-0.000801059,0.000916886,2381
-0.000780284,0.00093463,2382
-0.000759117,0.000951902,2383
-0.000737567,0.000968696,2384
-0.000715645,0.000985001,2385
-0.000693364,0.00100081,2386
-0.000670733,0.00101612,2387
-0.000647764,0.00103091,2388
-0.00062447,0.00104519,2389
-0.00060086,0.00105893,2390
-0.000576949,0.00107215,2391
-0.000552746,0.00108483,2392
-0.000528266,0.00109696,2393
-0.000503519,0.00110853,2394
-0.000478519,0.00111955,2395
-0.000453278,0.00113001,2396
-0.000427809,0.00113989,2397
-0.000402124,0.00114921,2398
-0.000376237,0.00115794,2399
-0.00035016,0.00116609,2400
-0.000323908,0.00117365,2401
-0.000297491,0.00118062,2402
-0.000270926,0.001187,2403
-0.000244223,0.00119278,2404
-0.000217398,0.00119796,2405
-0.000190463,0.00120254,2406
-0.000163433,0.00120651,2407
-0.00013632,0.00120987,2408
-0.000109138,0.00121263,2409
-8.19019e-05,0.00121477,2410
-5.46242e-05,0.0012163,2411
-2.7319e-05,0.00121722,2412
-0,0.00121753,2413
-0.00101437,6.21122e-20,2414
-0.00101411,2.27605e-05,2415
-0.00101335,4.55095e-05,2416
-0.00101207,6.82356e-05,2417
-0.00101028,9.09273e-05,2418
-0.00100799,0.000113573,2419
-0.00100519,0.000136162,2420
-0.00100188,0.000158682,2421
-0.000998067,0.000181122,2422
-0.000993752,0.000203472,2423
-0.000988936,0.000225718,2424
-0.000983622,0.000247851,2425
-0.000977814,0.000269859,2426
-0.000971512,0.000291732,2427
-0.000964722,0.000313457,2428
-0.000957445,0.000335025,2429
-0.000949687,0.000356424,2430
-0.000941451,0.000377643,2431
-0.00093274,0.000398672,2432
-0.00092356,0.000419501,2433
-0.000913914,0.000440118,2434
-0.000903809,0.000460514,2435
-0.000893248,0.000480677,2436
-0.000882238,0.000500599,2437
-0.000870783,0.000520269,2438
-0.00085889,0.000539677,2439
-0.000846565,0.000558813,2440
-0.000833813,0.000577667,2441
-0.000820641,0.000596231,2442
-0.000807056,0.000614494,2443
-0.000793065,0.000632448,2444
-0.000778675,0.000650084,2445
-0.000763892,0.000667392,2446
-0.000748725,0.000684365,2447
-0.00073318,0.000700992,2448
-0.000717267,0.000717267,2449
-0.000700992,0.00073318,2450
-0.000684365,0.000748725,2451
-0.000667392,0.000763892,2452
-0.000650084,0.000778675,2453
-0.000632448,0.000793065,2454
-0.000614494,0.000807056,2455
-0.000596231,0.000820641,2456
-0.000577667,0.000833813,2457
-0.000558813,0.000846565,2458
-0.000539677,0.00085889,2459
-0.000520269,0.000870783,2460
-0.000500599,0.000882238,2461
-0.000480677,0.000893248,2462
-0.000460514,0.000903809,2463
-0.000440118,0.000913914,2464
-0.000419501,0.00092356,2465
-0.000398672,0.00093274,2466
-0.000377643,0.000941451,2467
-0.000356424,0.000949687,2468
-0.000335025,0.000957445,2469
-0.000313457,0.000964722,2470
-0.000291732,0.000971512,2471
-0.000269859,0.000977814,2472
-0.000247851,0.000983622,2473
-0.000225718,0.000988936,2474
-0.000203472,0.000993752,2475
-0.000181122,0.000998067,2476
-0.000158682,0.00100188,2477
-0.000136162,0.00100519,2478
-0.000113573,0.00100799,2479
-9.09273e-05,0.00101028,2480
-6.82356e-05,0.00101207,2481
-4.55095e-05,0.00101335,2482
-2.27605e-05,0.00101411,2483
-0,0.00101437,2484
-0.000845068,5.17455e-20,2485
-0.000844855,1.89617e-05,2486
-0.000844217,3.79138e-05,2487
-0.000843154,5.68469e-05,2488
-0.000841666,7.57513e-05,2489
-0.000839755,9.46176e-05,2490
-0.00083742,0.000113436,2491
-0.000834664,0.000132198,2492
-0.000831488,0.000150893,2493
-0.000827893,0.000169512,2494
-0.000823881,0.000188045,2495
-0.000819454,0.000206484,2496
-0.000814614,0.000224819,2497
-0.000809365,0.000243041,2498
-0.000803708,0.00026114,2499
-0.000797646,0.000279108,2500
-0.000791182,0.000296936,2501
-0.00078432,0.000314614,2502
-0.000777064,0.000332133,2503
-0.000769416,0.000349485,2504
-0.00076138,0.000366661,2505
-0.000752961,0.000383653,2506
-0.000744163,0.000400451,2507
-0.000734991,0.000417048,2508
-0.000725448,0.000433435,2509
-0.00071554,0.000449603,2510
-0.000705271,0.000465546,2511
-0.000694648,0.000481253,2512
-0.000683675,0.000496719,2513
-0.000672357,0.000511934,2514
-0.000660701,0.000526891,2515
-0.000648712,0.000541584,2516
-0.000636397,0.000556003,2517
-0.000623761,0.000570143,2518
-0.000610811,0.000583995,2519
-0.000597553,0.000597553,2520
-0.000583995,0.000610811,2521
-0.000570143,0.000623761,2522
-0.000556003,0.000636397,2523
-0.000541584,0.000648712,2524
-0.000526891,0.000660701,2525
-0.000511934,0.000672357,2526
-0.000496719,0.000683675,2527
-0.000481253,0.000694648,2528
-0.000465546,0.000705271,2529
-0.000449603,0.00071554,2530
-0.000433435,0.000725448,2531
-0.000417048,0.000734991,2532
-0.000400451,0.000744163,2533
-0.000383653,0.000752961,2534
-0.000366661,0.00076138,2535
-0.000349485,0.000769416,2536
-0.000332133,0.000777064,2537
-0.000314614,0.00078432,2538
-0.000296936,0.000791182,2539
-0.000279108,0.000797646,2540
-0.00026114,0.000803708,2541
-0.000243041,0.000809365,2542
-0.000224819,0.000814614,2543
-0.000206484,0.000819454,2544
-0.000188045,0.000823881,2545
-0.000169512,0.000827893,2546
-0.000150893,0.000831488,2547
-0.000132198,0.000834664,2548
-0.000113436,0.00083742,2549
-9.46176e-05,0.000839755,2550
-7.57513e-05,0.000841666,2551
-5.68469e-05,0.000843154,2552
-3.79138e-05,0.000844217,2553
-1.89617e-05,0.000844855,2554
-0,0.000845068,2555
-0.000703985,4.31066e-20,2556
-0.000703807,1.57961e-05,2557
-0.000703276,3.15842e-05,2558
-0.00070239,4.73563e-05,2559
-0.000701151,6.31047e-05,2560
-0.000699558,7.88213e-05,2561
-0.000697613,9.44982e-05,2562
-0.000695317,0.000110127,2563
-0.000692671,0.000125701,2564
-0.000689676,0.000141212,2565
-0.000686334,0.000156651,2566
-0.000682647,0.000172012,2567
-0.000678615,0.000187286,2568
-0.000674242,0.000202466,2569
-0.000669529,0.000217543,2570
-0.000664479,0.000232511,2571
-0.000659095,0.000247362,2572
-0.000653379,0.000262089,2573
-0.000647333,0.000276684,2574
-0.000640962,0.000291139,2575
-0.000634268,0.000305447,2576
-0.000627255,0.000319602,2577
-0.000619926,0.000333596,2578
-0.000612284,0.000347422,2579
-0.000604335,0.000361073,2580
-0.000596081,0.000374542,2581
-0.000587527,0.000387823,2582
-0.000578677,0.000400908,2583
-0.000569536,0.000413792,2584
-0.000560107,0.000426467,2585
-0.000550397,0.000438927,2586
-0.00054041,0.000451167,2587
-0.000530151,0.000463179,2588
-0.000519624,0.000474958,2589
-0.000508836,0.000486497,2590
-0.000497792,0.000497792,2591
-0.000486497,0.000508836,2592
-0.000474958,0.000519624,2593
-0.000463179,0.000530151,2594
-0.000451167,0.00054041,2595
-0.000438927,0.000550397,2596
-0.000426467,0.000560107,2597
-0.000413792,0.000569536,2598
-0.000400908,0.000578677,2599
-0.000387823,0.000587527,2600
-0.000374542,0.000596081,2601
-0.000361073,0.000604335,2602
-0.000347422,0.000612284,2603
-0.000333596,0.000619926,2604
-0.000319602,0.000627255,2605
-0.000305447,0.000634268,2606
-0.000291139,0.000640962,2607
-0.000276684,0.000647333,2608
-0.000262089,0.000653379,2609
-0.000247362,0.000659095,2610
-0.000232511,0.000664479,2611
-0.000217543,0.000669529,2612
-0.000202466,0.000674242,2613
-0.000187286,0.000678615,2614
-0.000172012,0.000682647,2615
-0.000156651,0.000686334,2616
-0.000141212,0.000689676,2617
-0.000125701,0.000692671,2618
-0.000110127,0.000695317,2619
-9.44982e-05,0.000697613,2620
-7.88213e-05,0.000699558,2621
-6.31047e-05,0.000701151,2622
-4.73563e-05,0.00070239,2623
-3.15842e-05,0.000703276,2624
-1.57961e-05,0.000703807,2625
-0,0.000703985,2626
-0.000586415,3.59076e-20,2627
-0.000586267,1.3158e-05,2628
-0.000585825,2.63094e-05,2629
-0.000585087,3.94476e-05,2630
-0.000584054,5.25658e-05,2631
-0.000582728,6.56576e-05,2632
-0.000581108,7.87164e-05,2633
-0.000579195,9.17355e-05,2634
-0.000576991,0.000104708,2635
-0.000574496,0.000117629,2636
-0.000571712,0.00013049,2637
-0.00056864,0.000143285,2638
-0.000565282,0.000156008,2639
-0.000561639,0.000168653,2640
-0.000557714,0.000181212,2641
-0.000553507,0.000193681,2642
-0.000549022,0.000206051,2643
-0.000544261,0.000218319,2644
-0.000539225,0.000230476,2645
-0.000533918,0.000242517,2646
-0.000528342,0.000254436,2647
-0.0005225,0.000266227,2648
-0.000516394,0.000277884,2649
-0.000510029,0.000289401,2650
-0.000503407,0.000300772,2651
-0.000496532,0.000311992,2652
-0.000489406,0.000323054,2653
-0.000482034,0.000333954,2654
-0.00047442,0.000344686,2655
-0.000466566,0.000355244,2656
-0.000458478,0.000365624,2657
-0.000450158,0.000375819,2658
-0.000441612,0.000385825,2659
-0.000432844,0.000395637,2660
-0.000423858,0.00040525,2661
-0.000414658,0.000414658,2662
-0.00040525,0.000423858,2663
-0.000395637,0.000432844,2664
-0.000385825,0.000441612,2665
-0.000375819,0.000450158,2666
-0.000365624,0.000458478,2667
-0.000355244,0.000466566,2668
-0.000344686,0.00047442,2669
-0.000333954,0.000482034,2670
-0.000323054,0.000489406,2671
-0.000311992,0.000496532,2672
-0.000300772,0.000503407,2673
-0.000289401,0.000510029,2674
-0.000277884,0.000516394,2675
-0.000266227,0.0005225,2676
-0.000254436,0.000528342,2677
-0.000242517,0.000533918,2678
-0.000230476,0.000539225,2679
-0.000218319,0.000544261,2680
-0.000206051,0.000549022,2681
-0.000193681,0.000553507,2682
-0.000181212,0.000557714,2683
-0.000168653,0.000561639,2684
-0.000156008,0.000565282,2685
-0.000143285,0.00056864,2686
-0.00013049,0.000571712,2687
-0.000117629,0.000574496,2688
-0.000104708,0.000576991,2689
-9.17355e-05,0.000579195,2690
-7.87164e-05,0.000581108,2691
-6.56576e-05,0.000582728,2692
-5.25658e-05,0.000584054,2693
-3.94476e-05,0.000585087,2694
-2.63094e-05,0.000585825,2695
-1.3158e-05,0.000586267,2696
-0,0.000586415,2697
-0.00048844,2.99083e-20,2698
-0.000488317,1.09597e-05,2699
-0.000487948,2.19138e-05,2700
-0.000487334,3.28569e-05,2701
-0.000486474,4.37835e-05,2702
-0.000485369,5.4688e-05,2703
-0.00048402,6.55649e-05,2704
-0.000482427,7.64089e-05,2705
-0.000480591,8.72144e-05,2706
-0.000478513,9.7976e-05,2707
-0.000476194,0.000108688,2708
-0.000473635,0.000119346,2709
-0.000470838,0.000129943,2710
-0.000467804,0.000140475,2711
-0.000464534,0.000150936,2712
-0.000461031,0.000161322,2713
-0.000457295,0.000171626,2714
-0.000453329,0.000181843,2715
-0.000449134,0.000191969,2716
-0.000444714,0.000201999,2717
-0.00044007,0.000211926,2718
-0.000435204,0.000221747,2719
-0.000430118,0.000231457,2720
-0.000424817,0.000241049,2721
-0.000419301,0.000250521,2722
-0.000413574,0.000259866,2723
-0.000407639,0.00026908,2724
-0.000401499,0.000278159,2725
-0.000395157,0.000287098,2726
-0.000388615,0.000295892,2727
-0.000381878,0.000304538,2728
-0.000374949,0.000313029,2729
-0.00036783,0.000321364,2730
-0.000360527,0.000329536,2731
-0.000353042,0.000337543,2732
-0.000345379,0.000345379,2733
-0.000337543,0.000353042,2734
-0.000329536,0.000360527,2735
-0.000321364,0.00036783,2736
-0.000313029,0.000374949,2737
-0.000304538,0.000381878,2738
-0.000295892,0.000388615,2739
-0.000287098,0.000395157,2740
-0.000278159,0.000401499,2741
-0.00026908,0.000407639,2742
-0.000259866,0.000413574,2743
